teks,akurasi,kualitas,pelayanan,pengemasan,harga,pengiriman,s_akurasi,s_kualitas,s_pelayanan,s_pengemasan,s_harga,s_pengiriman
"Kurang pas dengan type yg diharapkan, harusnya type baterai nya L12M4E01 kapasitas 2800 mAh, sedang di label baterai tertulis L12M4A02 kapasitas 2600 mAh. Baterai bisa digunakan dgn baik, cuman tidak bisa digunakan dalam waktu yg lama. Tdk sampai satu jam sdh habis.",1,1,0,0,0,0,negatif,negatif,-,-,-,-
sensornya tidak bekerja jd alat tidak berfungsi Namun akan lebih baik apabila barang rusak bisa ditukar lagi,0,1,0,0,0,0,-,negatif,-,-,-,-
"Warna tidak sesuai monyeRt, gua pengen hitam atau abu... Malah warna putih",1,0,0,0,0,0,negatif,-,-,-,-,-
Barang cepat sampai. Sesuai dengan pesanan,1,0,0,0,0,1,positif,-,-,-,-,positif
Kabel ok dan lumayan baik. Sesuai dengan harganya respon chat cepat,0,1,1,0,1,0,-,positif,positif,-,positif,-
"Bagus... Respont cepat.. next order one day service y, thanks",0,1,1,0,0,0,-,positif,positif,-,-,-
Barang bagus dan sesuai pesanan,1,1,0,0,0,0,positif,positif,-,-,-,-
beli 6.. baru cek 1.. sangat memuaskan,0,1,0,0,0,0,-,positif,-,-,-,-
"Cepat sekali pengirimannya, terima kasih",0,0,0,0,0,1,-,-,-,-,-,positif
Cepat sampai sesuai pesanana anak suka,1,0,0,0,0,1,positif,-,-,-,-,positif
Saya suka barangnya bagus dan pas dipakai karena memang cocok,0,1,0,0,0,0,-,positif,-,-,-,-
"barang dan packaging ok, hanya warna beda",1,1,0,1,0,0,negatif,positif,-,positif,-,-
barang rusak Namun akan lebih baik apabila barangnya bagus,0,1,0,0,0,0,-,negatif,-,-,-,-
"barang sesuai deskripsi, semoga awet,senang belanja di Toko ini",1,0,0,0,0,0,positif,-,-,-,-,-
"Pengiriman cepat, pagi pesan ,sorenya sampai",0,0,0,0,0,1,-,-,-,-,-,positif
"sudah tidak mau order lagi, karna pelayanan kurang",0,0,1,0,0,0,-,-,negatif,-,-,-
Beli satu gratis satu...pas flash sale... lumayan ...murah meriah tp bagus...,0,1,0,0,1,0,-,positif,-,-,positif,-
"Katanya dicek dulu sebelum dikirim, tp kok kenapa barang rusak dikirimkan, tombol gk berfungsi udh sy tekan lama tp gk mau nyala,",0,1,0,0,0,0,-,negatif,-,-,-,-
"RINGKAS.., kabel penghubung tertata dengan rapi NYAMAN..., dari desain memudahkan kontrol cahaya dengan cara memutar MUDAH...?!? Sebenarnya mudah dalam pengoprasiannya namun TIDAK ADANYA MANUAL BOOK saya pribadi kesusahan dalam segi perawatan & penggunaan yg baik catatan pelapak: FAST RESPONE, RAMAH, catatan jasa pengiriman ( POST INDONESIA ) sangat memuaskan PROFESSIONAL CEPAT SAMPAI ( wilayah jawa timur ) AKURAT KOMUNIKATIF.",0,1,1,0,0,1,-,positif,positif,-,-,positif
sesuai dengan harganya Namun akan lebih baik apabila kiriman lebih cepat,0,0,0,0,1,1,-,-,-,-,positif,negatif
Kualitas buruk gk bisa di pakedi pasang lngsung copot..nyesel bgt beli,0,1,0,0,0,0,-,negatif,-,-,-,-
"barang sesuai gambar,tapi packing kurang baik harunya di kasih bubblewarp agar aman",1,0,0,1,0,0,positif,-,-,negatif,-,-
"Barang bagus, cepat sampai nya",0,1,0,0,0,1,-,positif,-,-,-,positif
lumayan murah sesuai harganya,0,0,0,0,1,0,-,-,-,-,positif,-
Barang bgus. Sesusi dengan pesanan dan respon chat bsik sekali. Salsm,1,1,1,0,0,0,positif,positif,positif,-,-,-
"Setelah di digunakan, baterai bekerja dengan baik Saya menggunakan untuk bekerja di ms. office",0,1,0,0,0,0,-,positif,-,-,-,-
Barang sudah diterima tapi lambat.....,0,0,0,0,0,1,-,-,-,-,-,negatif
Barang sampai lokasi aman headlamp cukup bagus tapi pengiriman nya agak telat,0,0,0,0,0,1,-,-,-,-,-,negatif
Sampai Dengan Selamat. Packingannya Pun Super Aman,0,0,0,1,0,0,-,-,-,positif,-,-
"Pngiriman cpt, respon tanggap.. cm barang beda dg yg foto display/etalase dri 4 pcs.. agak brmasalah 1 pcs.. next order lbih ditingkat kan lagi kualitasnya..",1,1,1,0,0,1,negatif,negatif,positif,-,-,positif
"Alhamdulillah setelah penantian, karena sempet menghilang ini paket, ketemu juga, anak saya langsung seneng...trima kasih BL terima kasob Hevi",0,1,0,0,0,0,-,positif,-,-,-,-
mantap barangnya sesuai bgt!!,0,1,0,0,0,0,-,positif,-,-,-,-
Seharusnya warna biru dikirim warna lain,1,0,0,0,0,0,negatif,-,-,-,-,-
Cukup puas,0,1,0,0,0,0,-,positif,-,-,-,-
Barang bagussssssssssss awetttttttttttt,0,1,0,0,0,0,-,positif,-,-,-,-
Barang sesuai deskripsi hanya saja packing kurang baik sehingga dusnya penyok. Kedepannya semoga packing bisa lebih diperhatikan. Terima kasih,1,0,0,1,0,0,positif,-,-,negatif,-,-
"Respon lama ,kirim barang lama ,barang gx sesuai deskripsi ,kamera depan blank gx bisa d pake ,parah nyesel gw...",1,1,1,0,0,1,negatif,negatif,negatif,-,-,negatif
Barang tidak sesuai dengan foto yang dipajang datangnya,1,0,0,0,0,0,negatif,-,-,-,-,-
"respon cpat, packing rapi, cpt sampai,, tp batrai tdk mau penuh,,,",0,1,1,1,0,1,-,negatif,positif,positif,-,positif
mantap cepat sampai....boleh lah buat sehari2 mah barang sesuai harga oke sip tq bukalapak,0,1,0,0,1,1,-,positif,-,-,positif,positif
Karet bantalan sering lepas sendiri,0,1,0,0,0,0,-,negatif,-,-,-,-
Krennnn dahhh proseesss cpeettt,0,0,1,0,0,0,-,-,positif,-,-,-
Barang sesuai dengan pesanan thx,1,0,0,0,0,0,positif,-,-,-,-,-
fast response + pack rapih.. recomended seller..,0,0,1,1,0,0,-,-,positif,positif,-,-
"Barang dh sampe.. pesan jm 11 siang nyampe jam 1 siang.. sesuai pesanan, packing rapih recomended seller.. thank ka",0,0,0,1,0,1,-,-,-,positif,-,positif
"lebih cepat dr perkiraan dan bagus barangnya, mertua seneng dapet hadiah tongkat baru. good job, pertahankan reputasi.",0,1,0,0,0,1,-,positif,-,-,-,positif
Suka banget suaranya ngebass top banget dah,0,1,0,0,0,0,-,positif,-,-,-,-
Sesuai yg di inginkan makasihmakasih,1,0,0,0,0,0,positif,-,-,-,-,-
Bisa terdeteksi ketika memindahkan file. tapi tidak ada indikator (lampu) bahwa cardreader terpasang ke komputer. overall bagus. semoga awet,0,1,0,0,0,0,-,negatif,-,-,-,-
Sesuai pesanan tapi chat slow respon,1,0,1,0,0,0,positif,-,negatif,-,-,-
"kualitas sangat baik, sesuai deskripsi",1,1,0,0,0,0,positif,positif,-,-,-,-
"murah, lengkap dngn senter dan kompas yg berfungsi Namun akan lebih baik apabila kurangnya, karna 4 step apabila dibuka terlalu panjang maka mudah goyang.",1,1,0,0,1,0,positif,negatif,-,-,positif,-
sesuai dengan foto dan berfungsi baik,1,0,0,0,0,0,positif,-,-,-,-,-
Respon lambat barang sih ok tapi pelayanan sangat kurang,0,1,1,0,0,0,-,positif,negatif,-,-,-
"cocok, oneplus one nyala lagi.",0,1,0,0,0,0,-,positif,-,-,-,-
"Barang sampai tapi pecah di daerah kuping dan mulut...warna juga sebenernya request biru, ini dikirim putih, trus packing kurang aman menurut saya walau sudah plastic bubble...tolong ini menjadi perhatian....tetap saya kasih bintang 5 walau kecewa!",1,1,0,1,0,0,negatif,negatif,-,negatif,-,-
Saya pesen griplock yang dikasih caps lock walaupun warna sama tapi berbeda dgn apa yg di judul dan di foto,1,1,0,0,0,0,negatif,negatif,-,-,-,-
Harga murah paket kumplit kualitas bagus,0,1,0,0,1,0,-,positif,-,-,positif,-
barang masih dalam keadaan bagus...crayonnya asli...bukan KW..,0,1,0,0,0,0,-,positif,-,-,-,-
"Wanjay....!! ini seller ampun dah, responsenya cepet trus pengiriman barang juga cepet, banyakin barang jualannya gan, ane bakal sering mampir nih ke lapak ente, thanks gojap",0,0,1,0,0,1,-,-,positif,-,-,positif
Barang dengan harga segitu lumayan lah,0,1,0,0,1,0,-,positif,-,-,positif,-
"Bagus,,bahan adem...besok beli lagi lah,,,,,,,,,,,,,,",0,1,0,0,0,0,-,positif,-,-,-,-
"kualitas kurang bagus, karena mudah lepas di layar, kurang enak dipakai, untuk yang beli banyak dicoba dulu 1. saya beli 10buah rasanya gak bakalan laku dijual.",0,1,0,0,0,0,-,negatif,-,-,-,-
Mantap kak sesuai pesanan ... thx,1,0,0,0,0,0,positif,-,-,-,-,-
bagus sesuai dengan harga,0,1,0,0,1,0,-,positif,-,-,positif,-
Barang sesuai dengan yg dipesan.,1,0,0,0,0,0,positif,-,-,-,-,-
Barang rusak nihnih keknya soalnya di coba buat ngecas gak ada arusnya....,0,1,0,0,0,0,-,negatif,-,-,-,-
Tidak Bisa Berfungsi!Barang Rusak Di Jual,0,1,0,0,0,0,-,negatif,-,-,-,-
=) respon cepat,0,0,1,0,0,0,-,-,positif,-,-,-
"produk : paket diterima lengkap, charger, baterai, senter (unit) kualitas : untuk harga kisaran low budget ya kualitas sesuai, cm bahan terkesan ringkih fungsi : baru sebatas tes nyala ato tidaknya Belum cek smpe ke terang ny lampu",1,1,0,0,0,0,positif,negatif,-,-,-,-
"Produk patah, tidak kokoh, packing buruk",0,1,0,1,0,0,-,negatif,-,negatif,-,-
"Pengiriman cepat, respons oke, tapi barang palsu, cuma rangkaian lampu aja. Baru tau setelah browsing asli vs palsu",0,1,1,0,0,1,-,negatif,positif,-,-,positif
Mantep dah....pas mantep di genggam dan slim,1,1,0,0,0,0,positif,positif,-,-,-,-
barang nya bagus dan rapi,0,1,0,1,0,0,-,positif,-,positif,-,-
Frame nya bagus bgt... mksih seller dan buka lapak...,0,1,0,0,0,0,-,positif,-,-,-,-
"Barang rusak! Di cas berjam"" tapi tidak mengisi... Tombol on / off nya tidak berfungsi... Kecewa, kenapa ga di coba dulu sebelum di kirim ? Not recomend seller",0,1,0,0,0,0,-,negatif,-,-,-,-
"Model & warna sesuai dengan promosi, kualitas kurang sesuai dengan ekspektasi",1,1,0,0,0,0,positif,negatif,-,-,-,-
Pesan buat Mediatek yg dikirim buat snapdragon,1,0,0,0,0,0,negatif,-,-,-,-,-
"2 kali komplain 2 kali dikasih barang rusak. Awalnya driver grab salah kirim barang akhirnya nunggu lagi kiriman selanjutnya komplain terus malah disuruh grab kembalikan barang yg salah. Jelas kesalahan pelapak. Mau ke diskusi komplain server error. Akhirnya tramsaksi di BL selesai dan dana diteruskan ke pelapak padahal transaksi masih bermasalah, komplain chat dengan pelapam dikirim penggantinya barang dites malah rusak saya komplain lagi. Untuk ke dua kalinya. Sama saja rusak tidak dapat digunakan. Akhirnya saya terima saja walaupun kecewa.",0,1,1,0,0,0,-,negatif,negatif,-,-,-
"bagian itemnya gak sesuai lebar layar, layar jadi kelihatan lebih sempit gk dipake mubazir yaudahlah",1,0,0,0,0,0,negatif,-,-,-,-,-
"Barang ada cacatnya, untuk berikutnya harus lebih selektif.. mungkin karena harga yg murah..",0,1,0,0,1,0,-,negatif,-,-,positif,-
Jne parah dari jakarta ke jakarta seminggu lebih. Padahal minta di kirim pake jnt tp malah jne,0,0,0,0,0,1,-,-,-,-,-,negatif
"Barang sudah diterima, sesuai spek, pengiriman cepat, respon chat cepat",1,0,1,0,0,1,positif,-,positif,-,-,positif
packagingnya bagus,0,0,0,1,0,0,-,-,-,positif,-,-
"Barang sdh sampai, sesuai pesanan... terima ksh",1,0,0,0,0,0,positif,-,-,-,-,-
"Barang sesuai deskripsi & packing rapi, sedikit yg kurang yaitu tutup lensa tidak ada, akan tetapi sudah Aman ada tas pelindung, good seller",1,1,0,1,0,0,positif,positif,-,positif,-,-
Kualitas barang kurang bagus,0,1,0,0,0,0,-,negatif,-,-,-,-
Lumayan dapat harga flash deal,0,0,0,0,1,0,-,-,-,-,positif,-
"barang cepet sampai pake grab sameday, barang baru segel... joss lah.... mksh seller juga BL",0,1,0,0,0,1,-,positif,-,-,-,positif
"Barang sesuai deskripsi, langsung dipake buat ganti LCD pecaaahhh and well done,,, TQ",1,0,0,0,0,0,positif,-,-,-,-,-
Sesuwai pesanan mataff sukses terusss wat pelapk,1,0,0,0,0,0,positif,-,-,-,-,-
"Sesuai deskripsi, pengisian cepat....",1,1,0,0,0,0,positif,positif,-,-,-,-
"Baru 7 bulan, baterai sudah rusak. Sepuluh menit drop.",0,1,0,0,0,0,-,negatif,-,-,-,-
Mantap..respont nya..biar bintang yang berbicara,0,1,1,0,0,0,-,positif,positif,-,-,-
Respon cepet.................. Makasi,0,0,1,0,0,0,-,-,positif,-,-,-
"Barang sudah sampai, fast respon, rekomended seller...",0,0,1,0,0,0,-,-,positif,-,-,-
Mohon ya sebagai pelapak kalau mau pengiriman harus sesuai dengan keinginan pembeli,1,0,0,0,0,0,negatif,-,-,-,-,-
"barang oke, di kirim tidak sesuai warna yg di request",1,1,0,0,0,0,positif,positif,-,-,-,-
jangan ragu lagi ambil sini bos.. pengiriman cepat amat broo,0,0,0,0,0,1,-,-,-,-,-,positif
Cepat sampai,0,0,0,0,0,1,-,-,-,-,-,positif
"Recommended untuk yang ingin hasil foto nya bagus di jaman now gtu, disamping seller nya juga cepet tanggap kita jadinya enak",0,1,1,0,0,0,-,positif,positif,-,-,-
Barang sesuai pesanan.. mantap gan,1,0,0,0,0,0,positif,-,-,-,-,-
puuuuuuaaaaaaasssss banget.... udah di coba segala sesuatu nya... berjalan normal.... cahaya nya jg terang... recomended seller banget....,0,1,0,0,0,0,-,positif,-,-,-,-
"harga sangat kompetitif, dengan kualitas baik.fungsi kompatibel.",0,1,0,0,1,0,-,positif,-,-,positif,-
"Packing kurang baik, barang rawan rusak. Tapi its ok",0,0,0,1,0,0,-,-,-,negatif,-,-
"Slow respon, proses pengiriman lama",0,0,1,0,0,1,-,-,negatif,-,-,negatif
"Suaranya untuk telp sangat jelas, sangat ringan JD TDK membuat telinga sakit",0,1,0,0,0,0,-,positif,-,-,-,-
"Dalam sticker teknis, tidak ada tulisan Heavy Duty Mini Air Compressor, sesuai contoh spect dg warna merah.",1,0,0,0,0,0,negatif,-,-,-,-,-
sesuai deskripsi,1,0,0,0,0,0,positif,-,-,-,-,-
"Barang sdh sampai, packing rapih, recomend saler",0,0,0,1,0,0,-,-,-,positif,-,-
Lumayan sesuai di gambar gooddd,1,1,0,0,0,0,positif,positif,-,-,-,-
"kapok dah saya, barang mahal bgt. kirain 1 set seperti toko laen",1,0,0,0,1,0,negatif,-,-,-,negatif,-
"fast charger, sesuai iklan..anti tipu-tipu club",1,1,0,0,0,0,positif,positif,-,-,-,-
Mantullll pak Ekoooooo,0,1,0,0,0,0,-,positif,-,-,-,-
barangnya bagus.tidak ada yang cacat,0,1,0,0,0,0,-,positif,-,-,-,-
"BATTERAI nggak Original ,, NYESEL BELI DISINI, RESPON LAMBAT : masih nanya2 aja balasnya cepet, giliran sudah dibayar balasnya LAMA. BINTANG 1 BUAT TOKO INI TIDAK AKAN BERUBAH.",1,1,1,0,0,0,negatif,negatif,negatif,-,-,-
Proses cepat pengiriman nya cepat Barang sesuai pesanan,1,0,1,0,0,1,positif,-,positif,-,-,positif
Mantap packing bagus headset jga oke sih mantap bass banget suaranya,0,1,0,1,0,0,-,positif,-,positif,-,-
Barang nyaantap... Sesuai dengan gambar...,1,1,0,0,0,0,positif,positif,-,-,-,-
"Enak mijetnya, hangat. Sizenya mungil dan ringan, cocok dibawa traveling. Respon penjual sigap banget. Pesan langsung kirim, langsung sampai!",0,1,1,0,0,1,-,positif,positif,-,-,positif
sesuai pesanan,1,0,0,0,0,0,positif,-,-,-,-,-
Mantaps,0,1,0,0,0,0,-,positif,-,-,-,-
Saya pesan ga sesuai spek laptop saya. Diarahkan oleh pelapak sehingga saya dapat charger yg sesuai dgn spek laptop saya. Terima kasih banget ya gan...,1,0,1,0,0,0,negatif,-,positif,-,-,-
puas sekali,0,1,0,0,0,0,-,positif,-,-,-,-
Tempat utk cash susah dibuka sampai hrs dtg ke tukang kamera minta bukain.kll2 nyari tukang kamera yg punya alat utk buka.stlah 5 store camera br bs.hadeeuh,0,1,0,0,0,0,-,negatif,-,-,-,-
"Beneran bre.... pake ini air maindi ane yang dulunya kunig ada partikelnya jadi jernih, bening kayak neng Raisa",0,1,0,0,0,0,-,positif,-,-,-,-
Barang oke sesuai pesanan tapi respon lama,1,1,1,0,0,0,positif,positif,negatif,-,-,-
Bagus dg hrga yg kaleng 2,0,1,0,0,1,0,-,positif,-,-,positif,-
"harga kualitas fungsi produk sesuai inpooooo Mantaps dah, udah gitu ongkos kirim gratis pulak hahahahah Terimakasih pelapak",1,1,0,0,1,1,positif,positif,-,-,positif,positif
"Packing rapih, baterai oke, dan sesuai dengan laptop",1,1,0,1,0,0,positif,positif,-,positif,-,-
"Barang sesuai deskripsi, cepat sampai, packing bagus, fast respon, nice lah...",1,0,1,1,0,1,positif,-,positif,positif,-,positif
Mantappppp,0,1,0,0,0,0,-,positif,-,-,-,-
tidak sesuai pengharapan,1,0,0,0,0,0,negatif,-,-,-,-,-
Barang rusak di telinga gagang kujangnya. Sdh di perbaiki.,0,1,0,0,0,0,-,negatif,-,-,-,-
"Barang ok, packing ok, harga bersahavat. Thx ya",0,1,0,1,1,0,-,positif,-,positif,positif,-
Barang sesuai pesanan..........,1,0,0,0,0,0,positif,-,-,-,-,-
kualitas harga fungsi produk the bestlah,0,1,0,0,1,0,-,positif,-,-,positif,-
Barang sesuai pesanan terang nya Luar Biasa..,1,1,0,0,0,0,positif,positif,-,-,-,-
Barang ukuran tidak sesuai terlalu kecil,1,1,0,0,0,0,negatif,negatif,-,-,-,-
Harga masih terlalu mahal Kualitas lumayan Fungsinya kurang baik Produk terlalu ribet tdk sesuai pesanan pesan hijau yg dikirim hitam ????,1,1,0,0,1,0,negatif,positif,-,-,negatif,-
"sesuai deskripsi di lapak, harga termasuk murah",1,0,0,0,1,0,positif,-,-,-,positif,-
"Kualitas premium, bikin hp jadi aman dan keren",0,1,0,0,0,0,-,positif,-,-,-,-
Thanks romusha. Barang cepat datangnya dan sesuai pesanan.,1,0,0,0,0,1,positif,-,-,-,-,positif
Mantul terangnya.. Tpi paket kondisi terbuka g tau knpa mngkin dari J*E nya kepo.,0,1,0,1,0,1,-,positif,-,negatif,-,negatif
"Barang diterima dengan sangat baik, pengiriman cepat, packing juga aman, dan yg terpenting barang Ori dan kualitasnya mantap. Trims",0,1,0,1,0,1,-,positif,-,positif,-,positif
bagus sesuai dengan pesanan,1,1,0,0,0,0,positif,positif,-,-,-,-
Mantap barang sesuai pesanan. Waktu tiba terbilang cepat,1,0,0,0,0,1,positif,-,-,-,-,positif
"barang bagus sesuai pesanan, ok lah",1,1,0,0,0,0,positif,positif,-,-,-,-
Warna tidak sesuai apa yang diinginkan,1,0,0,0,0,0,negatif,-,-,-,-,-
sesuai deskripsi,1,0,0,0,0,0,positif,-,-,-,-,-
"Tengkiu gan, respon chat cepat, good seller",0,0,1,0,0,0,-,-,positif,-,-,-
"harga dan kualitas setara, bahkan memuaskan Namun akan lebih baik apabila batre lebih awet dan casan ke listrik langsung ada",0,1,0,0,1,0,-,positif,-,-,positif,-
Baterai sesuai pesanan. Cuma agak lbh besar sedikit dibandingkan yg asli bawaan pabrik. jd masuk keluarnya agak sedikit susah (sedikit dipaksa) tp masih bs fit ke laptop dan berfungsi. sejauh ini secara fungsi baik. Seller fast respon dan informatif. Thank you,1,0,1,0,0,0,negatif,-,positif,-,-,-
"Bahan bagus, adem sesuai foto.. Trmksh...",1,1,0,0,0,0,positif,positif,-,-,-,-
Warna gx sesuai request...overall gpp lah...yg pnting fungsi...thanks,1,0,0,0,0,0,negatif,-,-,-,-,-
barang sesuai pesanan... respon cepat n ramah... recommended seller...,1,0,1,0,0,0,positif,-,positif,-,-,-
"Pelayanan buruk klo kata tidak aktif bertanya barang tdk dikirim2 itupun salah kirim jadi telat kirim barang ,packing minimalis kardus antena doang jadi nyampe barang ada penyoknya...:(",1,0,1,1,0,1,negatif,-,negatif,negatif,-,negatif
ok...mantab plus temper glas jd 1 paket yg pas,0,1,0,0,0,0,-,positif,-,-,-,-
Packing rapih dan barang sesuai pesenan,1,0,0,1,0,0,positif,-,-,positif,-,-
sesuai deskripsi..lanjutken usaha nya,1,0,0,0,0,0,positif,-,-,-,-,-
Lumayan tebel buat harga segini sih oke,0,1,0,0,1,0,-,positif,-,-,positif,-
Baterai di cas ber jam jam tetapi tidak terisi sama sekali. Baterai sesuai yang saya request asli original.. Tapi barang yg dikirim saya kira bukan barang asli. Mohon klarifikasinya terhadap barang yang dikirim apakah betul keasliannya!,1,1,0,0,0,0,negatif,negatif,-,-,-,-
"Terimakasih, packing baikbaik, slow respon pengiriman",0,0,1,1,0,1,-,-,negatif,positif,-,negatif
"sesuai dengan pesanan, packing jg bangus",1,0,0,1,0,0,positif,-,-,positif,-,-
Barang sesuai pesanan keren kaliii,1,1,0,0,0,0,positif,positif,-,-,-,-
"Lampu ini penggunaannya praktis, portable, bahan plastiknya juga tebal, cocok dibawa untuk kegiatan outdoor.",0,1,0,0,0,0,-,positif,-,-,-,-
Rompinya pas ukuranny dengan badan saya.. Maaf terlambat konfirmasi terima barangny ...... .........,1,0,0,0,0,0,positif,-,-,-,-,-
"Barang yang dipesan sesuai pesanan, sesuai ukuran, waktu pengiriman yang cepat ke tempat pemesan.",1,0,0,0,0,1,positif,-,-,-,-,positif
solar panelnya fake. taunya cuma stiker di PCB kosong. wkwkw. awalnya seneng ngecharge nya cepet. eh taunya habisnya jg cepet. hahaha. sadar diri aj deh. ada harga ada kualitas. tp ttp hati2 jg. bnyak yg fake tp dijual mahal. kena tipu 2x malahan,1,1,0,0,1,0,negatif,negatif,-,-,negatif,-
"Barang Tidak Sesuai Pesanan. yg dipesan case Redmi 5plus, tapi yg dikirim case redmi Note 4X.Sungguh mengecewakan, gak sesuai.Padahal sudah ada catatan warna&jenis HP.",1,0,0,0,0,0,negatif,-,-,-,-,-
Matapp pokonya. Kaya gak sesui sama harganya cman 10 ribuan.,0,1,0,0,1,0,-,positif,-,-,positif,-
Barang ok sesuai...smoga kepake lama...,1,0,0,0,0,0,positif,-,-,-,-,-
"Barang cepat sampai, respon chat cepat, barang bagus sekali. Dan intinya memuaskan",0,1,1,0,0,1,-,positif,positif,-,-,positif
"harga msh terlalu mahal untuk gear, tolong di kurangin lg harganya",0,0,0,0,1,0,-,-,-,-,negatif,-
"Barang oke, simple untuk di bawa k mana2",0,1,0,0,0,0,-,positif,-,-,-,-
"Suara pecah, bass kurang, suara terlalu kecil, kualitas kurang bagus",0,1,0,0,0,0,-,negatif,-,-,-,-
"kualitas baik, warnanya menarik. terimakasih",0,1,0,0,0,0,-,positif,-,-,-,-
Barang sesuai pesanan good,1,0,0,0,0,0,positif,-,-,-,-,-
Respon cepat pengiriman cepat bintang 5 barang nya,0,1,1,0,0,1,-,positif,positif,-,-,positif
"Packing rapi, recommended seller deh",0,0,0,1,0,0,-,-,-,positif,-,-
Tidak sesuai antara spek produk digambarnya dengan aslinya.,1,0,0,0,0,0,negatif,-,-,-,-,-
"Barang sesuai pesanan,respon cepat,cepat sampai",1,0,1,0,0,1,positif,-,positif,-,-,positif
Sangat baik dan cocok Namun akan lebih baik apabila kiriman lebih cepat,0,1,0,0,0,1,-,positif,-,-,-,negatif
"Suara kurang bening, bass nya kurang empuk",0,1,0,0,0,0,-,negatif,-,-,-,-
"Barang bagus, packingnya juga tebel dan aman",0,1,0,1,0,0,-,positif,-,positif,-,-
mantap n respon sangat bisa dipertanggung jawabkan,0,0,1,0,0,0,-,-,positif,-,-,-
"Sesuai deskripsi, barang ajib. Harga=kualitas",1,1,0,0,1,0,positif,positif,-,-,positif,-
Barang sesuai pesanan mantap lah,1,0,0,0,0,0,positif,-,-,-,-,-
kualitas oke Ga nyesel belanja di toko ini,0,1,0,0,0,0,-,positif,-,-,-,-
Barang tdk sesuai spt di gambar tapi good,1,1,0,0,0,0,negatif,positif,-,-,-,-
Barang sudah di terima dan sudah di pakai Lancar jaya no kendala semoga bisat awet dan tahan lama Sukses terus untuk Lapaknya Terima kasih..,0,1,0,0,0,0,-,positif,-,-,-,-
barang sesuai pesanan,1,0,0,0,0,0,positif,-,-,-,-,-
Ok...... Seusai yang diharapkan..... Suara.. Cukup jelas stereo nya..... Hanya belum dites batre tahan berapa lama... Thx,1,1,0,0,0,0,positif,positif,-,-,-,-
"Bisa di pake, bagus ntap soul lah",0,1,0,0,0,0,-,positif,-,-,-,-
Kualitas barang sesuai harga,0,1,0,0,1,0,-,positif,-,-,positif,-
bagus dan cepat sampai..sesuai,0,0,0,0,0,1,-,-,-,-,-,positif
barang rusak dalam 3x 24 jam pemakaian,0,1,0,0,0,0,-,negatif,-,-,-,-
Paket datang dengan keadaan patah. Dengan seharga segitu menurut saya mahal. Sedotannyapun kurang maximal,0,1,0,0,1,0,-,negatif,-,-,negatif,-
"Lumayan bagus, cuman packing kurang rapih",0,1,0,1,0,0,-,positif,-,negatif,-,-
"Ok lah, pelapaknya rensponsif jga",0,0,1,0,0,0,-,-,positif,-,-,-
"mantaps pollllll, sesuai harapan bro",1,1,0,0,0,0,positif,positif,-,-,-,-
Barang bagus sesuai harga pokokke mantab matur suwun...,0,1,0,0,1,0,-,positif,-,-,positif,-
"Ordernya kemarin tapi baru dikirim hari ini, slow respon chatnya, tapi barang sudah sampai, packing rapih, barang sesuai deskripsi..",1,0,1,1,0,0,positif,-,negatif,positif,-,-
packing kurang rapi,0,0,0,1,0,0,-,-,-,negatif,-,-
Sesuai dengan deskripsi dan dikemas dengan baik. Terima kasih.,1,0,0,1,0,0,positif,-,-,positif,-,-
Mlm order dah nyampe..pagi...Good job....jangan ragu belanja di lapak ini..!!barang dan kualitas juga very good.. ????????,0,1,0,0,0,1,-,positif,-,-,-,positif
"Saya pesan satu unit, tapi pas diterima ternyata barangnya patah krn packing dalamnya kurang baik. Dikonfirmasi ternyata mau diganti yg baru tapi saya kena biaya kirim balik barang yg rusak. Terus pas brg yg diganti datang saya juga hrs bayar biaya kirim lagi. Total saya kena 3x biaya kirim. Hitung2 jd lebih mahal deh dari harga toko. Kapok deh beli kalo packing gak bagus. Pembeli jd korban krn disuruh nanggung biaya kirim berkali2. Inilah salah satu kelemahan jual beli online",0,0,0,1,1,1,-,-,-,negatif,negatif,negatif
"Walau dikit mahal, to semua pilihan komentar memuasakan",0,0,1,0,1,0,-,-,positif,-,negatif,-
Good seller...,0,0,1,0,0,0,-,-,positif,-,-,-
"Sesuai harga, mudah2an awet ya",0,0,0,0,1,0,-,-,-,-,positif,-
barang ok..sesuai pesanan..,1,1,0,0,0,0,positif,positif,-,-,-,-
"Meskipun terjadi sedikit kendala sebelum pengiriman, tapi seller tetap bertanggung jawab. Dan yang terpenting barang selamat sampai tangan saya dan sesuai pesanan. Good attitude, Good seller. Sukses terus gan.",1,0,1,0,0,0,positif,-,positif,-,-,-
barang sesuai pesanan dan proses pengiriman sesuai dengan masa yg di janjikan,1,0,0,0,0,1,positif,-,-,-,-,positif
"Penjual sangat tidak bertanggung jawab..di chat tidak membalas, dimasukkan forum komplain pun pasif..parahhh bnget...hati hati belanja disini...",0,0,1,0,0,0,-,-,negatif,-,-,-
"sudah di coba dengan kater, golok, bahan bagus sesuai yg di harap kan",0,1,0,0,0,0,-,positif,-,-,-,-
"Packing kurang menarik sich, tp isi barang masih segel, lumayan berat, dan blum dicoba, smoga sesuai deskrips Fast charger dan safe",0,0,0,1,0,0,-,-,-,negatif,-,-
kualitas harga fungsi seauai,1,1,0,0,1,0,positif,positif,-,-,positif,-
